VendorStockCode,RRPEx,DealerEx
1841-ADSL-9X5XNBD,19.43,14.57
1841-HSEC/K9-24X7X2,59.45,44.59
1841-HSEC/K9-24X7X4,47.61,35.71
1841-HSEC/K9-9X5X4,21.59,16.19
1841-HSEC/K9-9X5XNBD,38.84,29.13
1841-SEC/K9-24X7X2,29.73,22.3
1841-SEC/K9-24X7X4,23.79,17.84
1841-SEC/K9-9X5X4,21.57,16.18
1841-SEC/K9-9X5XNBD,14.87,11.15
1841-SHDSL-V3-24X7X2,29.72,22.29
1841-SHDSL-V3-24X7X4,23.8,17.85
1841-SHDSL-V3-9X5X4,21.59,16.19
1841-SHDSL-V3-9X5XNBD,19.43,14.57
1841-T1SEC/K9-MS-24X7X2,29.72,22.29
1841-T1SEC/K9-MS-24X7X4,23.79,17.84
1841-T1SEC/K9-MS-9X5X4,21.55,16.16
1841-T1SEC/K9-MS-9X5XNBD,19.39,14.54
1841-VPN/K9-24X7X2,29.72,22.29
1841-VPN/K9-24X7X4,23.8,17.85
1841-VPN/K9-9X5X4,21.59,16.19
1841-VPN/K9-9X5XNBD,19.43,14.57
184SC,203.07,152.4
1861-UC-4FXO-K9-24X7X2,85.85,64.39
1861-UC-4FXO-K9-24X7X4,68.76,51.57
1861-UC-4FXO-K9-9X5X4,62.32,46.74
1861-UC-4FXO-K9-9X5XNBD,56.09,42.07
18P7535,0.0,162.0
1900SC,98.66,68.9
S4571A,167.12,125.5
1902ND0UN0,40.0,28.82
1903N10UN0,366.0,295.16
1903NB0UN0,137.0,98.7
1903R90UN2,402.0,324.19
1904/70SC,201.54,151.3
S3257A,167.12,125.5
S4939A,167.12,125.5
1921-24X7X2,16.44,12.33
1921-24X7X4,13.16,9.87
1921-9X5X4,11.93,8.95
1921-9X5XNBD,10.73,8.05
1921-ADSL2/K9-24X7X2,15.79,11.84
1921-ADSL2/K9-24X7X4,12.64,9.48
1921-ADSL2/K9-9X5X4,11.45,8.59
1921-ADSL2/K9-9X5XNBD,10.31,7.73
1921-AX/K9-24X7X2,12.11,9.08
1921-AX/K9-24X7X4,9.69,7.27
1921-AX/K9-9X5X4,8.79,6.59
1921-AX/K9-9X5XNBD,7.92,5.94
1921DC/K9-24X7X2,12.12,9.09
1921DC/K9-24X7X4,9.71,7.28
1921DC/K9-9X5X4,8.8,6.6
1921DC/K9-9X5XNBD,7.92,5.94
1921/K9-24X7X2,16.44,12.33
1921/K9-24X7X4,13.15,9.86
1921/K9-9X5X4,11.93,8.95
1921/K9-9X5XNBD,8.23,6.17
1921-SEC/K9-24X7X2,23.25,17.44
1921-SEC/K9-24X7X4,18.63,13.97
1921-SEC/K9-9X5X4,16.87,12.65
1921-SEC/K9-9X5XNBD,15.19,11.39
S4700A,204.81,153.6
193100135,12.0,6.0
193100928,20.0,10.0
1941-24X7X2,21.93,16.45
1941-24X7X4,17.55,13.16
1941-9X5X4,15.92,11.94
1941-9X5XNBD,14.32,10.74
1941/K9-24X7X2,21.92,16.44
1941/K9-24X7X4,17.55,13.16
1941/K9-9X5X4,15.91,11.93
1941/K9-9X5XNBD,10.96,8.22
1941-SEC/K9-24X7X2,34.29,25.72
1941-SEC/K9-24X7X4,27.44,20.58
1941-SEC/K9-9X5X4,24.89,18.67
1941-SEC/K9-9X5XNBD,17.15,12.86
1941-SEC-SRE/K9-24X7X2,28.47,21.35
1941-SEC-SRE/K9-24X7X4,22.79,17.09
1941-SEC-SRE/K9-9X5X4,20.65,15.49
1941-SEC-SRE/K9-9X5XNBD,18.6,13.95
1941W-A/K9-24X7X2,39.44,29.58
1941W-A/K9-24X7X4,31.59,23.69
1941W-A/K9-9X5X4,28.63,21.47
1941W-A/K9-9X5XNBD,25.77,19.33
1941W-N/K9-24X7X2,39.44,29.58
1941W-N/K9-24X7X4,31.56,23.67
1941W-N/K9-9X5X4,28.63,21.47
1941W-N/K9-9X5XNBD,19.72,14.79
1950-79,269.0,192.0
19569-PRIVACY-SCREEN,145.54,96.24
19981-M0008,7966.43,7360.29
19981-M0020,15932.86,14720.58
19981-M0032,23899.29,22080.87
19981-M4211,31865.72,29441.15
19981-M4217,39832.15,36801.45
19987-M0008,6766.43,6251.6
19987-M0020,13532.86,12503.18
19987-M0032,20299.29,18754.78
19987-M4211,27065.72,25006.37
19987-M4217,33832.15,31257.97
1A4T0A,252.63,210.0
1AHC-DESK-ARM-REST,58.41,38.61
1AJ39AA,49.0,38.99
1AT07B,1587.0,1306.94
1B9X2AA,810.9,743.33
1B-USB-C-CFE-ADAPTER,57.39,49.29
1B-USB-C-SDE-ADAPTER,89.99,61.37
1B-WALL-MOUNT-SHELF,54.31,33.65
1C4Z5AA,530.0,395.79
1C7Q2AA,869.0,689.0
1D0K2AA,119.0,90.59
1E4-00005,159.95,116.64
1E7D6UT,29.0,22.99
1E7D7AA,19.0,14.89
1F3Y3A,454.0,330.0
1GPD3-USB-C-ETHERNET,65.99,44.54
1G-SFP-TWX-0101,485.0,214.0
1G-SFP-TWX-0501,761.0,336.0
1GY94E,23540.0,17910.38
1M0Q0A,584.89,126.0
1M-40G-USB4-CABLE,49.19,42.86
1M-DP-HDMI-4K60-GR,55.34,38.59
1M-DP-HDMI-4K60-HDR,55.34,38.59
1MFSW-MONITOR-RISER,112.74,78.9
1MP1ACG-MONITOR-ARM,360.79,238.63
1MZ01AA,39.0,31.0
1P10FFCN-USB-SERIAL,96.34,63.82
1P10FFC-USB-SERIAL,96.34,73.22
1P1FFC-USB-SERIAL,66.99,50.01
1P3FFCB-USB-SERIAL,78.91,52.78
1P3FFCNB-USB-SERIAL,70.71,46.68
1P3FPC-USB-SERIAL,68.66,52.21
1P3FP-USB-SERIAL,47.14,31.32
1P3K6AA,39.0,30.99
1P6FFCN-USB-SERIAL,78.91,51.87
1P6FFC-USB-SERIAL,85.06,57.31
1PV64A,4118.0,1450.0
1PV64A-3YCP,4971.0,1895.0
1PV64A-3YCPBONUSMC,4971.0,3800.0
1PV65A,4474.0,3299.0
1PV65A-3YCP,5327.0,3999.0
1PV67A,4620.0,3440.0
1PV67A-3YCP,5473.0,4175.0
1PV87A,1225.0,609.0
1PV87A-3YCP,1329.0,995.0
1PV87A-3YCPBONUSMC,1329.0,995.0
1QF38A,2649.0,2181.53
1QL46AA,1019.0,809.0
1R2G7A6,33.38,24.99
1T02F90AS0,232.0,167.14
1T02J00AS0,211.0,152.01
1T02K00AS0,153.0,110.23
1T02K0AAS0,168.0,121.03
1T02K0BAS0,168.0,121.03
1T02K0CAS0,168.0,121.03
1T02K30AS0,198.0,142.65
1T02KT0AS0,134.0,96.54
1T02KTAAS0,214.0,154.17
1T02KTBAS0,214.0,154.17
1T02KTCAS0,214.0,154.17
1T02KV0AS0,227.0,163.54
1T02KVAAS0,268.0,193.08
1T02KVBAS0,268.0,193.08
1T02KVCAS0,268.0,193.08
1T02LV0AS0,255.0,183.71
1T02LY0AS0,125.0,90.05
1T02LZ0AS0,198.0,142.65
1T02M70AS0,110.0,79.25
1T02MJ0AS0,106.0,76.37
1T02ML0AS0,187.0,134.72
1T02MS0AS0,201.0,144.81
1T02MT0AS0,213.0,153.45
1T02NDAAS1,141.0,101.58
1T02NDBAS1,141.0,101.58
1T02NDCAS1,141.0,101.58
1T02NR0AS0,227.0,163.54
1T02NRAAS0,268.0,193.08
1T02NRBAS0,268.0,193.08
1T02NRCAS0,268.0,193.08
1T02NS0AS0,255.0,183.71
1T02NSAAS0,445.0,320.59
1T02NSBAS0,445.0,320.59
1T02NSCAS0,445.0,320.59
1T02NT0AS0,278.0,200.28
1T02NTAAS0,396.0,285.29
1T02NTBAS0,396.0,285.29
1T02NTCAS0,396.0,285.29
1T02P10AS0,198.0,142.65
1T02P30AS0,153.0,110.23
1T02P3AAS0,168.0,121.03
1T02P3BAS0,168.0,121.03
1T02P3CAS0,168.0,121.03
1T02P70AS0,210.0,151.29
1T02R70AS0,146.0,105.18
1T02R7AAS0,218.0,157.05
1T02R7BAS0,218.0,157.05
1T02R7CAS0,218.0,157.05
1T02R90AS0,114.0,84.0
1T02R90AS1,89.0,63.78
1T02R9AAS0,169.0,124.68
1T02R9AAS1,116.0,83.12
1T02R9BAS0,169.0,124.68
1T02R9BAS1,116.0,83.12
1T02R9CAS0,169.0,124.68
1T02R9CAS1,116.0,83.12
1T02RR0AS0,365.0,262.96
1T02RRAAS1,430.0,309.78
1T02RRBAS1,430.0,309.78
1T02RRCAS1,430.0,309.78
1T02RS0AU0,160.0,115.27
1T02RV0AS0,151.0,108.78
1T02RY0AS0,190.0,136.88
1T02S50AS0,160.0,115.27
1T02SG0AS0,99.0,71.32
1T02T60ASS,208.0,157.65
1T02T80AS0,213.0,152.63
1T02T90ASS,187.0,134.72
1T02TV0AS0,255.0,183.71
1T02TVAAS0,313.0,225.49
1T02TVBAS0,313.0,225.49
1T02TVCAS0,313.0,225.49
1T02TW0AS0,270.0,194.52
1T02TWAAS0,479.0,345.09
1T02TWBAS0,479.0,345.09
1T02TWCAS0,479.0,345.09
1T02TX0AS0,275.0,198.12
1T02TXAAS0,397.0,286.01
1T02TXBAS0,397.0,286.01
1T02TXCAS0,397.0,286.01
1T02Y40AU0,210.0,151.29
1T02Y80AU0,97.0,69.88
1T02YJ0AU0,200.0,144.09
1T02YJAAU0,230.0,165.7
1T02YJBAU0,230.0,165.7
1T02YJCAU0,230.0,165.7
1T02Z00AU0,230.0,165.7
1T02Z0AAU0,420.0,302.58
1T02Z0BAU0,420.0,302.58
1T02Z0CAU0,420.0,302.58
1T02Z10AU0,250.0,206.98
1T02Z1AAU0,350.0,289.78
1T02Z1BAU0,350.0,289.78
1T02Z1CAU0,350.0,289.78
1T0C0A0AU0,127.0,91.49
1T0C0A0AU1,96.0,69.16
1T0C0AAAU0,190.0,136.88
1T0C0AAAU1,125.0,90.05
1T0C0ABAU0,190.0,136.88
1T0C0ABAU1,125.0,90.05
1T0C0ACAU0,190.0,136.88
1T0C0ACAU1,125.0,90.05
1T0C0D0AU0,152.0,109.51
1T0C0DAAU0,236.0,170.02
1T0C0DBAU0,236.0,170.02
1T0C0DCAU0,236.0,170.02
1T0C0T0AU0,330.0,237.74
1T0C0W0AU0,227.0,163.54
1T0C0X0AU0,213.0,153.45
1T0C0Y0AU0,187.0,134.72
1T0C140AU0,222.0,162.75
1T0C150AU0,264.0,193.55
1T0C220AU0,96.0,69.16
1T0C220AU1,127.0,91.49
1T0C22AAU0,125.0,90.05
1T0C22AAU1,190.0,136.88
1T0C22BAU0,125.0,90.05
1T0C22BAU1,190.0,136.88
1T0C22CAU0,125.0,90.05
1T0C22CAU1,190.0,136.88
1T0C2V0AU0,198.0,144.2
1T0C3H0AU0,150.0,108.06
1UP26A,1199.0,892.87
1UP27A,450.0,335.11
1USB3-NVME-DOCK,87.11,63.1
STARTECH USB4 M.2 NVME ENCLOSU,230.61,167.86
1UX44A,270.0,201.06
1UX45A,360.0,268.09
HP1VD87A,10075.12,8297.15
1VD87A-4YRS,10433.12,8642.52
HP1VD88A,12822.88,9810.82
1VD88A-4YRS,13261.88,10983.53
1WC36AA,35.0,27.99
1X644AA,45.0,35.99
1X645AA,35.0,27.99
1XB03A,364.83,298.69
1XB04A,364.83,298.69
1XB05A,364.83,298.69
1XB06A,209.77,171.74
1XB10A,364.83,298.69
1XB12A,364.83,298.69
1XB13A,364.83,298.69
1XB14A,364.83,298.69
1XB15A,364.83,298.69
1XB16A,364.83,298.69
1Y4D0UT,45.0,35.99
1YWSCP906,180.91,151.73
1YWSCT3160,135.45,117.98
1YWSCT3160M,208.18,181.32
1YWSCT3465,226.36,194.72
1YWSCT5160,199.09,173.4
1YWSCT5160M,299.09,260.49
1YWSCT5460M,362.73,312.02
1YWSCT5465,271.82,233.82
2000CGGNN-PRG-B,9.85,7.4
2000CGGNN-PRG-M,9.85,7.4
2000CGGNN-PRGPRT-B,12.3,8.0
2000CGGNN-PRGPRT-M,12.3,8.0
S9637PE,9.65,6.35
2000PGGMN-CORP1000,10.3,6.7
200110-110,13.1,5.9
2001CGGNN-PRG-B,17.54,10.26
2001CGGNN-PRG-M,17.54,10.26
2001CGGNN-PRGPRT-B,11.48,6.71
2001CGGNN-PRGPRT-M,11.48,6.71
S4000A,17.54,10.26
S115112,18.21,10.65
200MC-PSCERT2000SB-EBM,3288.0,2155.0
200MC-PSCRT2000-EBM,3042.0,1976.0
S109792,110.5,60.0
S4165A,116.0,58.8
201F5AA,415.0,329.0
201F8AA,785.0,661.05
202004750-GP,9.0,8.0
202004760-GP,9.0,8.0
202004930-GP,12.0,10.0
39279.63.WH,212.0,106.0
2050CNNNN-PRG-B,11.9,8.95
2050CNNNN-PRG-M,11.9,8.95
2050CNNNN-PRGPRT-M,14.05,10.55
2050CNNSN-PRG-B,11.9,8.95
2050CNNSN-PRG-M,11.9,8.95
2050HNNMN,11.9,8.95
2050PNNMN,11.9,8.95
2050PNNMN-CORP1000,13.63,9.0
S9641,8.38,5.02
2060HKSMN,8.38,5.02
2060HKSSN,8.38,5.02
S115251,8.38,5.02
2060PKSMN-CORP1000,9.9,6.5
206139,440.0,220.0
206140,484.0,242.0
206154,162.0,81.0
206161,380.0,190.0
206162,47.0,23.5
206184,178.0,70.0
206A-SET,522.0,402.0
206X-SET,727.0,562.0
2070CNNNN,22.0,6.5
2070CNNNNN,22.0,6.5
2070CNNNN-PRG-M,23.0,7.5
2070MNNNN,22.0,6.5
2070PNNNN,22.0,6.5
2070VNNNN,22.0,6.5
2070VNNNN-PRG-M,23.0,7.5
20763,66.0,33.0
20797-989-899,362.73,309.1
20797-989-999,362.73,309.1
20797-999-899,362.73,309.1
20797-999-999,362.73,309.1
S3090,292.64,128.1
2080CMSNV-PRG-B,7.71,5.02
2080CMSNV-PRG-M,7.71,5.02
2080CMSNV-PRGPRT-M,6.9,5.5
S113932,6.71,4.02
2080PMSMV,6.71,4.02
2080PMSMV-CORP1000,7.34,4.4
208100-003,71.19,31.3
20G05A,834.24,649.0
20G06A,1214.0,459.0
20G07A,1601.0,645.0
20G08A,1999.0,729.0
20G-DACP-SFPDD1M,788.0,333.0
20G-DACP-SFPDD3M,1120.0,473.0
20G-DACP-SFPDDZ5M,714.0,302.0
20-K-05,44.0,31.0
20-K-10,44.0,31.0
20-K-MP,44.0,31.0
S114209,850.0,524.0
20KNKS-00-001TCX,985.0,457.0
20KNKS-00-K24,20335.0,12080.0
20KNKS-00-K8,6778.0,4133.0
S114207,650.0,400.0
20KNKS-02-000000,850.0,505.0
20KNKS-02-001UXD,850.0,505.0
20KNWS-00-000000,850.0,524.0
20KNWS-00-001TCX,985.0,457.0
20KNWS-01-000000,650.0,468.0
20KNWS-02-000000,850.0,505.0
20KT-K-MP,44.0,31.0
20KTKS-00-000000,850.0,479.0
20KTKS-00-001TCX,985.0,457.0
20KTKS-02-001UXD,850.0,505.0
20KT-S-MP,44.0,31.0
S114206,425.0,237.0
20NKS-00-0001A9,425.0,245.0
20NKS-00-001TCX,425.0,240.0
20NKS-00-BRKT-KIT,484.7,265.0
20NKS-00-K24,10600.0,5472.0
20NKS-00-K8,2880.0,1856.0
S114204,330.0,195.0
S114205,382.0,215.0
20NKS-02-001UXD,382.0,235.0
20NKS-02-K24,9277.2,5016.0
20NKS-02-K8,3092.4,1708.0
20NWS-00-000000,425.0,245.0
20NWS-01-000000,329.0,195.0
20NWS-02-000000,386.65,235.0
20-S-05,44.0,31.0
20-S-10,44.0,31.0
20-S-MP,44.0,31.0
S116090,425.0,245.0
20TKS-00-001TCX,425.0,240.0
20TKS-01-000000,333.32,225.0
20TKS-02-000000,382.0,235.0
20TKS-02-001UXD,382.0,235.0
20TWS-00-000000,406.0,248.0
20X22AA,1329.0,1045.74
20X24AA,4309.0,3392.55
20XTKK-X0-000000,294.0,182.0
20XTKK-X1-000000,225.0,139.0
20XTKK-X2-000000,355.0,213.0
20XTKK-X3-000000,278.0,169.0
S3104A,98.61,43.2
21050-PC-SERIAL-CARD,128.11,79.19
2105A-G,64.94,32.47
210-BRJV,330.0,255.0
210-BRKN,948.0,355.0
210-BRMB,269.5,209.0
210-BSJB,609.57,549.0
210-BTHF,399.0,318.0
210-BTHG,948.0,489.0
2120HBGGMNM,22.0,12.6
2120HBGGMNN,22.0,12.6
2127-80-54,77.27,63.7
21370-M1-23,194653.0,148105.0
21370-M1-33,145990.0,111079.0
21371-M1-23,171812.0,130727.0
21371-M1-33,128859.0,98044.98
21372-M1-23,200612.0,152640.0
21372-M1-33,150459.0,114480.0
21373-M1-23,168117.0,127915.0
21373-M1-33,126088.0,95936.4
21435-M1,27720.0,25610.87
21569.23.BL,10.6,5.3
21573.23.WH,10.6,5.3
215806-01,25.58,10.0
215M9-PRIVACY-SCREEN,199.86,145.15
21658,14.0,7.0
2169A-PRIVACY-SCREEN,127.09,148.93
219656-01,188.9,76.53
21G20043AU,3144.55,2851.0
21G20043AU-GALAXY,3416.37,2851.0
21G20043AU-JABRA30,3252.73,2851.0
21G20043AU-TBT4DOCK,3552.73,3171.0
21HQ513D-S,9999.0,9999999.0
21KS002XAU,3462.73,3145.0
21KS002XAU-GALAXY,3734.55,3305.0
21KS002XAU-JABRA20,3570.91,3203.0
21KS002XAU-TBT4DOCK,3870.91,3465.0
21KV002RAU,4762.73,4317.0
21KV002RAU-GALAXY,5034.55,4317.0
21KV002RAU-JABRA30,4870.91,4317.0
21LK000CAU,2890.0,2625.0
21LK000CAU-HYBRIDDOCK,3180.0,2845.0
21LK000CAU-JABRA20,2998.18,2625.0
21LK000CAU-MC100,2990.0,2625.0
21LK000CAU-UNIDOCK,3152.73,2825.0
21LK000EAU,3071.82,2783.0
21LK000EAU-HYBRIDDOCK,3361.82,3003.0
21LK000EAU-JABRA20,3180.0,2783.0
21LK000EAU-UNIDOCK,3334.55,2983.0
21M1002AAU,3271.82,2967.0
21M1002AAU-HYBRIDDOCK,3043.64,2672.0
21M1002AAU-JABRA20,3380.0,2967.0
21M1002AAU-UNIDOCK,3769.09,2649.0
21M1002CAU,3826.36,3300.0
21M1002CAU-HYBRIDDOCK,4116.36,3520.0
21M1002CAU-JABRA20,3934.54,3300.0
21M1002CAU-UNIDOCK,4089.09,3500.0
21MV008YAU,1208.18,1158.0
21MV008YAU-JABRA20,1316.36,1158.0
21MV008YAU-W,1398.18,1278.0
21MV0091AU,1380.91,1326.0
21MV0091AU-JABRA20,1489.09,1326.0
21MV0091AU-W,1570.91,1446.0
21MW0073AU,1271.82,1217.0
21MW0073AU-JABRA20,1380.0,1217.0
21MW0073AU-UNIDOCK,1534.55,1417.0
21MW0073AU-W,1461.82,1337.0
21MW0075AU,1426.36,1370.0
21MW0075AU-JABRA20,1534.54,1370.0
21MW0075AU-W,1616.36,1490.0
21N1001JAU,3299.09,2996.0
21N1001JAU-HYBRIDDOCK,3589.09,3216.0
21N1001JAU-JABRA20,3407.27,2996.0
21N1001JAU-MC100,3399.09,2996.0
21N1001JAU-MC200,3108.18,2996.0
21N1001JAU-MC50,3349.09,2996.0
21N1001JAU-UNIDOCK,3561.82,3196.0
21N1001NAU,3499.09,3174.0
21N1001NAU-HYBRIDDOCK,3789.09,3421.0
21N1001NAU-JABRA20,3607.27,3174.0
21N1001NAU-MC50,3549.09,3174.0
21N1001NAU-UNIDOCK,3761.82,3374.0
21N1002HAU,2690.0,2443.0
21N1002HAU-JABRA20,2798.18,2443.0
21NS0048AU,3408.18,3095.0
21NS0048AU-JABRA20,3516.36,3095.0
21NS0048AU-UNIDOCK,3670.91,3295.0
21NS004AAU,3499.09,3175.0
21NS004AAU-JABRA20,3607.27,3175.0
21NS004AAU-UNIDOCK,3761.82,3375.0
21NS00FAAU,4099.09,3720.0
21NS00FAAU-JABRA20,4207.27,3720.0
21NS00FAAU-UNIDOCK,4361.82,3920.0
21NS00Q9AU,3717.27,3373.0
21NS00Q9AU-JABRA20,3825.45,3373.0
21NS00Q9AU-UNIDOCK,3980.0,3573.0
21NS00QAAU,3235.45,2935.0
21NS00QAAU-JABRA20,3343.63,2935.0
21NS00QAAU-UNIDOCK,3498.18,3135.0
21NS00QBAU,3490.0,3170.0
21NS00QBAU-JABRA20,3598.18,3170.0
21NS00QBAU-UNIDOCK,3752.73,3370.0
21NS00QHAU,2871.82,2606.0
21NS00QHAU-JABRA20,2980.0,2606.0
21NS00QHAU-UNIDOCK,3134.55,2806.0
21NS00QJAU,2990.0,2714.0
21NS00QJAU-JABRA20,3098.18,2714.0
21NS00QJAU-UNIDOCK,3252.73,2914.0
21NS00QKAU,3226.36,2925.0
21NS00QKAU-JABRA20,3334.54,2925.0
21NS00QKAU-UNIDOCK,3489.09,3125.0
21NU001HAU,3571.82,3237.0
21NU001HAU-JABRA20,3680.0,3237.0
21NU001HAU-MC100,3671.82,3237.0
21NU001HAU-UNIDOCK,3834.55,3437.0
21NU004LAU,4090.0,3710.0
21NU004LAU-JABRA20,4198.18,3710.0
21NU004LAU-UNIDOCK,4352.73,3910.0
21NU00CAAU,3035.45,2756.0
21NU00CAAU-JABRA20,3143.63,2756.0
21NU00CAAU-UNIDOCK,3298.18,2956.0
21NU00CBAU,3671.82,3331.0
21NU00CBAU-JABRA20,3780.0,3331.0
21NU00CBAU-UNIDOCK,3934.55,3531.0
21NU00CCAU,3180.91,2883.0
21NU00CCAU-JABRA20,3289.09,2883.0
21NU00CCAU-UNIDOCK,3443.64,3083.0
21NU00CDAU,3380.91,3068.0
21NU00CDAU-JABRA20,3489.09,3068.0
21NU00CDAU-UNIDOCK,3643.64,3268.0
21NX0020AU,3126.36,2839.0
21NX0020AU-JABRA20,3234.54,2839.0
21NX0020AU-UNIDOCK,3389.09,3039.0
21NX0028AU,3526.36,3201.0
21NX0028AU-JABRA20,3634.54,3201.0
21NX0028AU-UNIDOCK,3789.09,3401.0
21NX0029AU,3762.73,3415.0
21NX0029AU-JABRA20,3870.91,3415.0
21NX0029AU-UNIDOCK,4025.46,3615.0
21NX002AAU,3908.18,3543.0
21NX002AAU-JABRA20,4016.36,3543.0
21NX002AAU-UNIDOCK,4170.91,3743.0
21NX005KAU,4253.64,3862.0
21Q6003SAU,2853.64,2588.0
21Q6003SAU-JABRA,2880.0,2575.8
21Q6003TAU,3117.27,2832.0
21Q6003UAU,3171.82,2875.0
21Q8002BAU,4590.0,4161.0
21Q8002BAU-GALAXY,4861.82,4161.0
21Q8002BAU-JABRA30,4698.18,4161.0
21Q8002CAU,5308.18,4813.0
21Q8002CAU-GALAXY,5580.0,4813.0
21Q8002CAU-JABRA30,5416.36,4813.0
21Q8002DAU,5899.09,5353.0
21Q8002DAU-GALAXY,6170.91,5353.0
21Q8002DAU-JABRA30,6007.27,5353.0
21Q8002EAU,8480.91,7691.0
21Q8002EAU-GALAXY,8752.73,7691.0
21Q8002EAU-JABRA30,8589.09,7691.0
21QA000HAU,2690.0,2443.0
21QA000JAU,2962.73,2688.0
21QA000KAU,3108.18,2821.0
21QC0023AU,2553.64,2318.0
21QC0023AU-JABRA20,2661.82,2318.0
21QC0023AU-UNIDOCK,2816.37,2518.0
21QC0025AU,2880.91,2615.0
21QC0025AU-JABRA20,2989.09,2615.0
21QC0025AU-UNIDOCK,3143.64,2815.0
21QE0020AU,2599.09,2356.0
21QE0020AU-JABRA20,2707.27,2356.0
21QE0020AU-UNIDOCK,2861.82,2556.0
21QE0022AU,2926.36,2653.0
21QE0022AU-JABRA20,3034.54,2653.0
21QE0022AU-UNIDOCK,3189.09,2853.0
21QE0023AU,3180.91,2883.0
21QE0023AU-JABRA20,3289.09,2883.0
21QE0023AU-UNIDOCK,3443.64,3083.0
21QE0024AU,3426.36,3110.0
21QE0024AU-JABRA20,3534.54,3110.0
21QE0024AU-UNIDOCK,3689.09,3310.0
21QE0026AU,3080.91,2798.0
21QE0026AU-JABRA20,3189.09,2798.0
21QE0026AU-UNIDOCK,3343.64,2998.0
21QE0027AU,3390.0,3074.0
21QE0027AU-JABRA20,3498.18,3074.0
21QE0027AU-UNIDOCK,3652.73,3274.0
21QG000FAU,2799.09,2540.0
21QG000FAU-JABRA20,2907.27,2540.0
21QG000FAU-UNIDOCK,3061.82,2740.0
21QG000GAU,3080.91,2793.0
21QG000GAU-JABRA20,3189.09,2793.0
21QG000GAU-UNIDOCK,3343.64,2993.0
21QG004KAU,2444.55,2321.0
21QG004KAU-JABRA20,2552.73,2321.0
21QG004KAU-UNIDOCK,2707.28,2521.0
21QG004LAU,2644.55,2498.0
21QG004LAU-JABRA20,2752.73,2498.0
21QG004LAU-UNIDOCK,2907.28,2698.0
21QG004MAU,2717.27,2464.0
21QG004MAU-JABRA20,2825.45,2464.0
21QG004MAU-UNIDOCK,2980.0,2664.0
21QG004NAU,2971.82,2699.0
21QG004NAU-JABRA20,3080.0,2699.0
21QG004NAU-UNIDOCK,3234.55,2899.0
21QG004PAU,2344.55,2228.0
21QG004PAU-JABRA20,2452.73,2228.0
21QG004PAU-UNIDOCK,2607.28,2428.0
21QJ0004AU,2699.09,2450.0
21QJ0004AU-JABRA20,2807.27,2450.0
21QJ0004AU-UNIDOCK,2961.82,2650.0
21QJ0005AU,2844.55,2584.0
21QJ0005AU-JABRA20,2952.73,2584.0
21QJ0005AU-MC50,2894.55,2584.0
21QJ0005AU-UNIDOCK,3107.28,2784.0
21QJ0006AU,2908.18,2639.0
21QJ0006AU-JABRA20,3016.36,2639.0
21QJ0006AU-UNIDOCK,3170.91,2839.0
21QL001KAU,3517.27,3189.0
21QL001KAU-GALAXY,3789.09,3189.0
21QL001KAU-JABRA30,3625.45,3189.0
21QL001KAU-TBT4DOCK,3925.45,3509.0
21QN0007AU,2735.45,2481.0
21QN0007AU-AMD,2785.45,2481.0
21QN0007AU-JABRA20,2843.63,2481.0
21QN0008AU,2880.91,2615.0
21QN0008AU-AMD,2930.91,2615.0
21QN0008AU-JABRA20,2989.09,2615.0
21QN0009AU,2935.45,2665.0
21QN0009AU-AMD,2985.45,2665.0
21QN0009AU-JABRA20,3043.63,2665.0
21QR0014AU,3526.36,3195.0
21QR0014AU-GALAXY,3798.18,3195.0
21QR0014AU-JABRA30,3634.54,3195.0
21QR0014AU-TBT4DOCK,3934.54,3515.0
21QT003UAU,2471.82,2239.0
21QT003UAU-JABRA30,2580.0,2239.0
21QT003VAU,3362.73,3047.0
21QT003VAU-GALAXY,3634.55,3047.0
21QT003VAU-JABRA30,3470.91,3047.0
21QT0043AU,3508.18,3185.0
21QT0043AU-GALAXY,3780.0,3185.0
21QT0043AU-JABRA30,3616.36,3185.0
21QT0043AU-TBT4DOCK,3916.36,3505.0
21QT0044AU,4244.55,3850.0
21QT0044AU-GALAXY,4516.37,3850.0
21QT0044AU-JABRA30,4352.73,3680.0
21QT0044AU-TBT4DOCK,4652.73,4025.0
21QT0045AU,4790.0,4344.0
21QT0045AU-GALAXY,5061.82,4344.0
21QT0045AU-JABRA30,4898.18,4344.0
21QT0045AU-TBT4DOCK,5198.18,4664.0
21QT0046AU,4199.09,3809.0
21QT0046AU-GALAXY,4470.91,3809.0
21QT0046AU-JABRA30,4307.27,3809.0
21QT0046AU-TBT4DOCK,4607.27,4129.0
21QV003YAU,3453.64,3134.0
21QV003YAU-GALAXY,3725.46,3134.0
21QV003YAU-JABRA30,3561.82,3134.0
21QV003YAU-TBT4DOCK,3861.82,3454.0
21QV0040AU,4108.18,3727.0
21QV0040AU-GALAXY,4380.0,3727.0
21QV0040AU-JABRA30,4216.36,3727.0
21QV0040AU-TBT4DOCK,4516.36,4072.0
21QV0041AU,4953.64,4493.0
21QV0041AU-GALAXY,5225.46,4493.0
21QV0041AU-JABRA30,5061.82,4493.0
21QV0041AU-TBT4DOCK,5361.82,4813.0
21QV0042AU,4726.36,4286.0
21QV0042AU-GALAXY,4998.18,4286.0
21QV0042AU-JABRA30,4834.54,4286.0
